univers,type,valeur,genre,signification,culture,origine
reel,tahitien,Maeva,f,bienvenue,,
reel,tahitien,Maevarau,m,souhaits|bienvenue,,
reel,irlandais,Maeve,f,,,maedhbh
reel,français,Magali,f,,,
reel,hindou,Magan,m,Absorbé,,
reel,hindou,Magana,f,Préoccupée,,
reel,nord-amérindien,Magena,f,lune montante,,
warcraft,orc,Magis,m,,Prophete,warcraft
fantastic,elfe,Maglor,m,l'ordonnateur, le juge,,fantastic
fantastic,elfe,Magor,m,l'ordonnateur, le juge,,fantastic
reel,irlandais,Magosia,f,plaine,,macha
reel,français,Maguelone,f,,,madeleine
reel,hindou,Mahabala,m,Grande Force,,
reel,hindou,Mahadevi,f,[un nom de la déesse Parvati],,
reel,hindou,Mahagauri,f,[noms de la déesse Durga],,
reel,hindou,Mahajabin,f,Belle,,
fantastic,elfe,Mahal,m,l'ordonnateur, le juge,,fantastic
reel,nord-amérindien,Mahala,f,femme,,
reel,hindou,Mahalakshmi,f,[un nom de la déesse Lakshmi],,
reel,hindou,Mahamaya,f,[noms de la déesse Durga],,
reel,hindou,Mahasveta,f,[un nom de la déesse Sarasvati],,
reel,français,Mahault,f,,,mathilde
reel,français,Mahaut,f,,,mathilde
reel,hindou,Mahavir,m,Grand héros,,
reel,hindou,Mahavira,m,Grand héros,,
reel,hindou,Mahendra,m,Grand Indra, [un nom de Vishnu],,
reel,hindou,Mahesh,m,Grande Divinité, [un nom de Shiva],,
reel,hindou,Maheshvari,f,[un nom de la déesse Kali,,
reel,hindou,Mahi,f,Terre,,
reel,hindou,Mahika,f,Terre,,
reel,hindou,Mahima,f,Grandeur,,
reel,hindou,Mahin,m,la Terre,,
reel,hindou,Mahinder,m,Grand Indra, [un nom de Vishnu],,
reel,hindou,Mahita,f,Glorieuse,,
fantastic,elfe,Mahtan,m,l'ordonnateur, le juge,,fantastic
reel,irlandais,Maighread,f,perle,grec,margerite
reel,tahitien,Maihiti,x,,,
reel,tahitien,Maimiti,f,venir|mer,,
reel,irlandais,Maire,f,,hébreux,
reel,irlandais,Mairead,f,,,maighread
reel,tahitien,Mairena,x,,,
reel,irlandais,Mairenn,f,,,maire
reel,irlandais,Mairghread,f,,,maighread
reel,irlandais,Mairin,f,,,maire
reel,irlandais,Mairsil,f,dieu|mars|guerre,grec,marcelle
reel,irlandais,Mairsile,f,,,mairsil
reel,irlandais,Mairtín,m,mars,latin,martin
reel,irlandais,Maithias,m,don|Dieu,grec,matthias
reel,hindou,Maithili,f,[un nom de Sita],,
reel,irlandais,Maitias,m,,,maithias
reel,irlandais,Maitilde,f,force|combat,germanique,mathilde
reel,irlandais,Maitiú,m,,,maithias
reel,hindou,Maitreya,m,Ami, nom d'un disciple du sage Parashara,,
reel,hindou,Maitreyi,f,[nom d'une femme initiée, dans la mythologie],,
reel,hindou,Maitri,f,Amitié,,
reel,hindou,Maiya,f,Joie,,
reel,hindou,Makarand,m,Miel, Pollen, Abeille,,
reel,hindou,Makshi,f,Abeille,,
reel,hindou,Mala,f,Guirlande,,
warcraft,humain,Malak,m,,paladin,warcraft
warcraft,orc,Malar,x,,chef-tauren,warcraft
reel,hindou,Malashri,f,Aubade,,
reel,hindou,Malati,f,petite|fleur|parfumée,,
reel,français,Malaury,f,,,
reel,hindou,Malavika,f,princesse|[princesse de Malawa],,
reel,hindou,Malay,m,Montagne,,
reel,hindou,Malaya,f,plante,,
warcraft,mort-vivant,Maldibion,m,,Seigneur de L'effroi,warcraft
reel,français,Malhaury,f,,,
reel,hindou,Malika,f,Guirlande,,
reel,hindou,Malina,f,Sombre,,
reel,hindou,Malini,f,fabrique|guirlande|[Celle qui Confectionne des Guirlandes],,
reel,français,Mallaury ou ou,f,,,
reel,hindou,Mallika,f,Jasmin,,
reel,français,Malo,m,gage|lumière,gallois,
warcraft,elfe,Malorne,f,,gardien du bosquet,warcraft
reel,hindou,Malti,f,petite|fleur|parfumée,,
reel,hindou,Mamata,f,Amour|maternel,,
reel,français,Mamert,m,,,
fantastic,Nain,Mamli,m,Poing d'acier,,fantastic
reel,hindou,Mamta,f,Amour|maternel,,
reel,tahitien,Mana'arii,m,pouvoir|roi,polynésien,
warcraft,humain,Manadar,m,,paladin,warcraft
reel,tahitien,Manahau,m,pouvoir|intérieur,,
reel,hindou,Manali,f,oiseau,,
reel,hindou,Manana,f,Méditation,,
reel,irlandais,Manannan,m,mannois|langage,celtique,
reel,hindou,Manas,m,Esprit,,
reel,hindou,Manasa,f,Esprit,,
reel,français,Manassès,m,,,
reel,tahitien,Manatea,m,pouvoir|blanc,,
warcraft,humain,Manath,m,,archimage,warcraft
reel,tahitien,Manatini,m,pouvoir|nombreux,,
reel,tahitien,Manavaï,f,sacré|source|eau,,
reel,hindou,Manavendra,m,nom d'un roi,,
reel,hindou,Mandakini,f,rivière,,
reel,hindou,Mandar,m,nom d'un arbre céleste,,
reel,hindou,Mandara,f,Corail,,
reel,hindou,Mandarmalika,f,Guirlande|Céleste,,
reel,hindou,Mandhatri,m,nom d'un prince,,
reel,hindou,Mandip,m,Lumière de l'Esprit,,
reel,hindou,Mandodari,f,reine|[nom d'une reine dans le Ramayana],,
reel,hindou,Manendra,m,Seigneur de l'Esprit,,
reel,hindou,Mangal,m,Favorable,,
reel,hindou,Mangala,f,Bon|Augure,,
reel,hindou,Mani,f,Pierre-Précieuse,,
reel,hindou,Manibhushan,m,Joyau Suprême,,
reel,hindou,Manidipa,f,Lampe|sertie|Joyaux,,
reel,hindou,Manik,m,Rubis,,
reel,hindou,Manika,f,Bijou|Rubis,,
reel,hindou,Manikarnika,f,Maîtresse|Joyaux,,
reel,hindou,Manikuntala,f,Cheveux|Joyaux,,
reel,hindou,Manimala,f,Collier|Pierres-Précieuses,,
reel,hindou,Manimekhala,f,Ceinture|Pierres-Précieuses,,
reel,hindou,Manindra,m,Seigneur de l'Esprit,,
reel,hindou,Manish,m,l'Intelligence,,
reel,hindou,Manisha,f,Intelligence,,
reel,hindou,Manja,f,Respectée,,
reel,hindou,Manjari,f,Bouquet,,
reel,hindou,Manjika,f,Douce|Musique,,
reel,hindou,Manjira,f,Grelots|Cheville,,
reel,hindou,Manjistha,f,Extrême,,
reel,hindou,Manjit,m,Vainqueur de l'Esprit,,
reel,hindou,Manju,f,Douce,,
reel,hindou,Manjula,f,Douce,,
reel,hindou,Manjulika,f,Douce|Petite|Fille,,
reel,hindou,Manjusha,f,Coffre|Trésor,,
reel,hindou,Manjushri,f,Doux|Éclat,,
reel,hindou,Manmayi,f,Jalouse|[un nom de Radha],,
reel,hindou,Mannan,m,Pensée,,
reel,irlandais,Mannuss,m,grand,latin,manus
reel,irlandais,Manny,m,,,morris
reel,tahitien,Manoa,x,,,
reel,hindou,Manohar,m,nom d'un peintre célèbre,,
reel,hindou,Manoj,m,Né de l'Esprit,,
reel,français,Manon,f,goutte de mer,hébreu,
reel,hindou,Manorama,f,Belle|Séduisante,,
reel,hindou,Manoranjan,m,Celui qui Plaît à l'Esprit,,
reel,hindou,Manoranjana,f,Agréable,,
reel,hindou,Manprasad,m,A l'Esprit Tranquille,,
reel,nord-amérindien,Mansi,f,pinceau indien |espèces florales de Castilljas,Peuple Hopi,
reel,hindou,Mansukh,m,Plaisir de l'Esprit,,
reel,hindou,Manu,m,Humain, le premier homme,,
reel,tahitien,Manuia,f,santé,,
reel,irlandais,Manus,m,grand,latin,manus
reel,tahitien,Manutea,m,oiseau|blanc,,
reel,irlandais,Maol,m,chauve,irlandais,
reel,hindou,Marala,f,Cygne,,
reel,tahitien,Marama,m,lumineux|claire,,
reel,irlandais,Marban,m,petit|mort,,
reel,français,Marc,m,,,
reel,français,Marceau,m, dieu|romain|guerre,romain,
reel,français,Marcel,m,,,
reel,français,Marcelin,m,,,
reel,français,Marceline,f,,,
reel,hindou,Mardav,m,la Douceur,,
reel,tahitien,Mareto,m,,,marc
reel,tahitien,Mareva,f,bienvenue,,
reel,français,Margaux,f,,,marguerite
reel,hindou,Margi,f,Voyageuse,,
reel,français,Margot,f,,,marguerite
reel,irlandais,Margreg,f,,,maighread
reel,français,Marguerite,f,,,
reel,hindou,Marichi,f,étoile,,
reel,français,Marie,f,,,
reel,français,Marina,f,,latin,marine
reel,français,Marine,f,mer,latin,
reel,français,Marion,f,,,
reel,hindou,Marisa,f,mère|[mère de Daksha (un des douze Aditya qui gouvernent les lois du Karma)],,
reel,français,Marius,m,,,
reel,hindou,Markandeya,m,nom d'un fidèle serviteur de Shiva, dans la mythologie,,
reel,français,Marlène,f,,,
warcraft,orc,Marn,x,,chef-tauren,warcraft
reel,irlandais,Martain,m,,,maritìn
reel,hindou,Martanda,m,soleil|[un nom du Soleil],,
reel,français,Marthe,f,,,
reel,français,Martin,m,,,
reel,français,Martine,f,,,martin
reel,tahitien,Maruia,f,,,
reel,hindou,Marut,m,le Vent,,
reel,hindou,Matanga,m,Eléphant, titre donné aux grands poètes et musiciens,,
reel,hindou,Matangi,f,[un nom de Durga],,
reel,tahitien,Mateata,f,,,
reel,irlandais,Mathgen,m,naissance|ours,celtique,matu
reel,français,Mathias,m,,,
reel,français,Mathieu,m,don|Dieu,hébreu,
reel,français,Mathilde,f,puissance|combat,germanique,
reel,français,Mathis,m,,,
reel,irlandais,Matholwch,m,,irlandais,
reel,français,Mathurin,m,,,
reel,hindou,Matsendra,m,Seigneur des Poissons,,
reel,français,Matthias,m,,,
reel,français,Matthieu,m,don|Dieu,hébreu,
reel,tahitien,Mauatua,f,,,
reel,français,Maud,f,force|combat,germanique,
reel,français,Maugis,m,,,
reel,hindou,Maulik,m,Précieux,,
reel,irlandais,Maura,f,,,maire
reel,irlandais,Maureen,f,,,maire
reel,irlandais,Maurene,f,,,maire
reel,français,Maurice,m,origine|maure,latin,
reel,français,Mauricet,m,,latin,maurice
reel,français,Mauricette,f,,latin,maurice
reel,irlandais,Maurin,f,,,maire
reel,irlandais,Maurine,f,,,maire
reel,hindou,Maushmi,f,Vent|Mousson,,
warcraft,elfe,Mave,f,,Pretresse de la lune,warcraft
reel,français,Max,m,,,
reel,français,Maxence,m,,,
reel,français,Maxime,x,,,
reel,français,Maximilien,m,,,
reel,hindou,Maya,f,Illusion|universelle,,
reel,hindou,Mayanka,m,[un nom de la Lune],,
reel,hindou,Mayavati,f,Illusion,,
reel,français,Mayeul,m,,,
reel,hindou,Mayuka,f,Paonne,,
reel,hindou,Mayukhi,f,Paonne,,
reel,hindou,Mayur,m,le Paon,,
reel,hindou,Mayura,f,Illusion|universelle,,
reel,hindou,Mayuri,f,Paonne,,
reel,hindou,Mayurika,f,Paonne,,
reel,irlandais,Mazoe,f,,celtique,
warcraft,orc,Mazuru,x,,Maitre-Lame,warcraft
reel,irlandais,Meadhbh,f,,,mebd
reel,irlandais,Meallán,m,lumineux|brillant,gaélique,
reel,irlandais,Mebd,f,ivresse,celtique,
reel,irlandais,Medb,f,,,mebd
reel,français,Médéric,m,,,
reel,hindou,Medha,f,Intelligence|[un nom de Sarasvati],,
reel,hindou,Medini,f,terre|[un nom de la Terre],,
fantastic,Nain,Megan,m,Couronne de feu,,fantastic
reel,hindou,Megh,m,Nuage,,
reel,hindou,Megha,f,Nuage,,
reel,hindou,Meghamala,f,Rangée|Nuages,,
reel,hindou,Meghana,f,Nuage,,
reel,hindou,Meghashyam,m,Noir comme un Nuage, [un nom de Krishna],,
reel,hindou,Meghdutt,m,Don des Nuages,,
reel,hindou,Meghnad,m,Tonnerre,,
reel,hindou,Mehak,f,Aura|Parfum,,
reel,tahitien,Mehiata,f,,,
reel,hindou,Mehul,m,Pluie,,
reel,nord-amérindien,Meika,f,belle âme,,
reel,français,Mélanie,f,noir,grec,
fantastic,elfe,Melian,f,l'épée noire,,fantastic
reel,français,Mélina,f,,,
reel,français,Méline,f,,,
reel,français,Mélisande,f,,,
reel,français,Mélisandre,f,,,
reel,français,Mélisende,f,,,
reel,français,Mélissa,f,abeille,grec,
reel,français,Mélissandre,f,,,
reel,irlandais,Mellan,m,,,meallàn
reel,irlandais,Melteoc,m,,irlandais,
reel,français,Mélysandre,f,,,
reel,hindou,Menaka,f,nymphe|[nom d'une Apsara (nymphe céleste)],,
reel,français,Mence,m,,,
fantastic,elfe,Meneldil,m,l'ordonnateur, le juge,,fantastic
reel,tahitien,Merahi,x,ange,,
reel,tahitien,Mere,f,,,
reel,tahitien,Merehau,f,,,
fantastic,Nain,Merin,m,Gemme loyale,,fantastic
reel,français,Merlin,m,,,
reel,français,Mérovée,m,,,
reel,irlandais,Mesbuachalla,f,,irlandais,
reel,irlandais,Mess,m,,irlandais,
reel,tahitien,Metani,m,,,
reel,irlandais,Miach,m,boisseau,irlandais,
reel,irlandais,Michaela,f,,,micheal
reel,irlandais,Micheal,m,,irlandais,
reel,français,Michel,m,Qui est comme Dieu ?,hébreu,
reel,français,Michèle,f,,hébreu,michel
reel,français,Micheline,f,,hébreu,michel
reel,irlandais,Midir,m,,celtique,
reel,nord-amérindien,Migina,f,lune descendante,Peuple Sioux|tribu Omaha,
reel,hindou,Mihir,m,soleil|[un nom du Soleil],,
warcraft,orc,Mikasa,x,,Maitre-Lame,warcraft
reel,hindou,Mikul,m,Camarade,,
reel,irlandais,Mil,m,destruction,irlandais,mileto
reel,hindou,Milan,m,l'Union,,
reel,hindou,Milap,m,l'Union,,
reel,hindou,Mili,f,Rencontre,,
reel,hindou,Milind,m,Abeille,,
reel,hindou,Milun,m,l'Union,,
reel,hindou,Mîna,f,Poisson,,
reel,hindou,Minakshi,f,Beaux|Yeux|Poisson|[un des noms de Parvati],,
reel,hindou,Minati,f,Prière,,
reel,hindou,Mîra,f,Prospère|[nom d'une sainte femme],Pretresse de la lune,
reel,français,Mireille,f,,,
reel,français,Miriam,f,,,
fantastic,elfe,Míriel,f,l'épée noire,,fantastic
reel,hindou,Mishti,f,Douce|Personne,,
reel,hindou,Mita,f,Amie,,
reel,hindou,Mitali,f,Amitié,,
reel,hindou,Mitesh,m,Peu Soumis aux Désirs,,
reel,hindou,Mithun,m,Couple,,
reel,hindou,Mitra,m,Ami, soleil|[un nom du Soleil],,
reel,hindou,Mitul,m,Limité,,
reel,tahitien,Moana,x,profond|bleu|foncé|lagon,polynésien,
reel,tahitien,Moanaiti,m,petit|océan,polynésien,
reel,tahitien,Moanatini,m,nombreux|océans,polynésien,
reel,irlandais,Mobi,m,,irlandais,brendan
warcraft,humain,Modi,m,,Roi de la montagne,warcraft
reel,tahitien,Moea,f,rêve,,
reel,tahitien,Moeari’i,f,rêve|roi,,
reel,tahitien,Moeata,f,sommeil|dormir|nuage,,
reel,tahitien,Moehau,x,sommeil|rêve|paix|paisible,,
reel,irlandais,Moen,m,,irlandais,labraid
reel,tahitien,Moenau,x,,,
reel,tahitien,Moerani,x,rêve|céleste,,
fantastic,Nain,Mofur,m,Ours argenté,,fantastic
reel,irlandais,Mog,m,serviteur,irlandais,
reel,hindou,Mohajit,m,Charmant, Envoûtant,,
reel,hindou,Mohak,m,Charmant, Envoûtant,,
reel,hindou,Mohan,m,Charmant, Envoûtant,,
reel,hindou,Mohana,f,Ensorceleuse,,
reel,hindou,Mohini,f,Enchanteresse,,
reel,hindou,Mohisha,f,Intelligence,,
reel,hindou,Mohit,m,Charmé,,
reel,hindou,Mohul,m,Charmant, Envoûtant,,
fantastic,Nain,Moibur,m,Couronne du dragon,,fantastic
fantastic,Nain,Moignar,m,Armure d'acier,,fantastic
reel,français,Moïse,m,,hébreu,
reel,français,Moïsette,f,,hébreu,moïse
fantastic,Nain,Moisin,m,Poing d'acier,,fantastic
fantastic,Nain,Moisur,m,Gueule qui gronde,,fantastic
reel,irlandais,Mona,f,,anglais,muadhnait
reel,irlandais,Moncha,f,,celtique,
reel,irlandais,Mongan,m,chevelure,irlandais,mong
reel,français,Monique,f,,,
reel,hindou,Monish,m,Seigneur de l'Espit,,
reel,hindou,Monisha,f,Intellectuelle,,
warcraft,orc,Moogul,x,,Maitre-Lame,warcraft
warcraft,elfe,Mora,f,,Pretresse de la lune,warcraft
fantastic,Nain,Moradek,m,Combat roulant,,fantastic
fantastic,Nain,Moradin,m,Couronne de la terre,,fantastic
fantastic,Nain,Moradïne,f,Roi roulant,,fantastic
fantastic,Nain,Moradok,m,Cervoise des profondeurs,,fantastic
fantastic,Nain,Moradome,f,Gardien loyal,,fantastic
fantastic,Nain,Moradund,m,Tonnerre tranchant,,fantastic
fantastic,Nain,Moran,m,Glaive brisé,,fantastic
reel,irlandais,Morann,m,,celtique,
warcraft,mort-vivant,Morbent,m,,liche,warcraft
reel,irlandais,Moreen,f,,,maire
fantastic,Nain,Moreka,f,Volonté de charbon,,fantastic
fantastic,Nain,Moren,m,Epée d'acier,,fantastic
fantastic,Nain,Morena,f,Ours des tréfonds,,fantastic
reel,irlandais,Morfessa,m,grand|savoir,irlandais,
warcraft,orc,Morg,m,,Prophete,warcraft
reel,français,Morgane,f,,,
fantastic,Nain,Moria,f,Casque des tréfonds,,fantastic
fantastic,Nain,Morin,m,Gardien de la lanterne,,fantastic
fantastic,Nain,Morinn,m,Couronne de la caverne,,fantastic
fantastic,Nain,Morinna,f,Pic du dragon,,fantastic
fantastic,Nain,Morinne,f,Bouclier des neiges,,fantastic
warcraft,humain,Morlune,m,,paladin,warcraft
fantastic,elfe,Mormegil,f,l'épée noire,,fantastic
reel,irlandais,Moronoe,f,,celtique,
reel,irlandais,Morrigan,f,grand|mer|naissance,celtique,morgan
reel,irlandais,Morrighan,f,,,morrigan
reel,irlandais,Morrigu,f,,,morrigan
reel,irlandais,Morris,m,maure,latin,maurice
fantastic,Nain,Morur,m,Casque de charbon,,fantastic
fantastic,Nain,Morura,f,Lame puissante,,fantastic
fantastic,elfe,Morwën,f,lac du crépuscule,,fantastic
reel,hindou,Moryl,m,voir Mohan,,
reel,hindou,Motil/Motilal,m,la Perle,,
reel,irlandais,Moyreen,f,,,maire
reel,hindou,Mridu,f,Délicate,,
reel,hindou,Mridula,f,Douce,,
reel,hindou,Mriganayani,f,Yeux|Biche,,
reel,hindou,Mriganka,m,[un nom de la Lune],,
reel,hindou,Mrigankamouli,m,dieu|[noms de Shiva],,
reel,hindou,Mrigendra,m,le Lion,,
reel,hindou,Mrigesh,m,le Lion,,
reel,hindou,Mrinal,f,lotus,,
reel,hindou,Mrinali,f,lotus,,
reel,hindou,Mrinalini,f,lotus,,
reel,hindou,Mrinmayi,f,Yeux|Biche,,
reel,hindou,Mritsa,f,Bonne|Terre,,
reel,hindou,Mrittika,f,Terre|Mère,,
reel,hindou,Mrityunjay,m,dieu|[noms de Shiva],,
reel,irlandais,Muadhnait,f,,gaélique,
reel,hindou,Mudrika,f,Anneau,,
reel,hindou,Mughda,f,Envoûtée,,
reel,irlandais,Muirchertach,m,mer,irlandais,
reel,irlandais,Muirchu,m,mer,,muir
reel,irlandais,Muireadhach,m,guerrier de la mer,,murchadh
reel,irlandais,Muiredach,m,,,murchadh
reel,irlandais,Muirenn,f,,,muirgen
reel,irlandais,Muirgen,f,naissance|mer,,
reel,irlandais,Muirgheal,f,mer |brillant,,
reel,irlandais,Muirín,f,,,muirgen
reel,irlandais,Muiriol,f,,,muirgheal
reel,irlandais,Muiris,m,,,morris
reel,irlandais,Muirol,f,,,muirgheal
reel,hindou,Mukesh,m,Seigneur des Muets, [un nom de Kama,,
reel,hindou,Mukta,f,Libérée|Perle,,
reel,hindou,Muktananda,m,le Libéré,,
reel,hindou,Mukti,f,Libération,,
reel,hindou,Mukul,m,Bouton de Fleur,,
reel,hindou,Mukula,f,Bouton|Fleur,,
reel,hindou,Mukulita,f,Bouton|Fleur,,
reel,hindou,Mukunda,m,Donneur de Liberté, [un nom de Krishna],,
reel,hindou,Mukut,m,Couronne,,
warcraft,orc,Mul,x,,chef-tauren,warcraft
warcraft,mort-vivant,Mullioch,m,,Seigneur de L'effroi,warcraft
warcraft,humain,Munin,m,,Roi de la montagne,warcraft
reel,hindou,Muniya,f,oiseau,,
reel,hindou,Murali,m,nom de la flûte de Krishna,,
reel,hindou,Muralidhar,m,[noms de Krishna],,
reel,hindou,Muralilal,m,[noms de Krishna],,
fantastic,Nain,Muran,m,Paix loyale,,fantastic
fantastic,Nain,Muria,f,Couronne de la terre,,fantastic
reel,français,Muriel,f,,,muirgheal
fantastic,Nain,Murilinne,f,Lame des tréfonds,,fantastic
fantastic,Nain,Murim,m,Pierre des tempêtes,,fantastic
fantastic,Nain,Murime,f,Epée brûlante,,fantastic
fantastic,Nain,Murin,m,Protecteur d'acier,,fantastic
fantastic,Nain,Murïne,f,Combat qui gronde,,fantastic
fantastic,Nain,Murinna,f,Nuit blanche,,fantastic
fantastic,Nain,Murome,f,Marteau brisé,,fantastic
fantastic,Nain,Muronde,f,Hache argentée,,fantastic
fantastic,Nain,Muror,m,Pierre des braves,,fantastic
reel,irlandais,Murphy,m,,,murchadh
reel,irlandais,Murrough,m,,,murchadh
reel,irlandais,Murtagh,m,,,murchadh
reel,hindou,Murthy,m,Image|Divine,,
reel,hindou,Murugan,m,[le dieu fils de Shiva et Parvati],,
fantastic,Nain,Murur,m,Pierre roulante,,fantastic
reel,français,Mylène,f,forme contractée de Marie-Hélène,,
reel,hindou,Mythily,f,[un nom de Sita],,
reel,hindou,Mythri,f,Amitié,,
reel,hindou,Nabarun,m,Soleil|Matin,,
reel,hindou,Nabendu,m,Nouvelle-Lune,,
reel,hindou,Nachiketa,m,Feu|[nom d'un personnage (un sage) de la littérature religieuse],,
reel,français,Nadège,f,,,
reel,français,Nadia,f,,,
reel,français,Nadine,f,,,
reel,hindou,Nadish,m,Océan,,
reel,tahitien,Naehu,x,jumeaux|nouveau-nés|blonds|consacré,,
reel,français,Naël,m,,,
reel,hindou,Nagendra,m,roi|serpent|[Roi des Serpents Naga, noms du Serpent cosmique],,
reel,hindou,Nagesh,m,roi|serpent|[Roi des Serpents Naga, noms du Serpent cosmique],,
reel,hindou,Nagina,f,Joyau,,
reel,tahitien,Nahei,f,jumeaux|couronne,,
reel,nord-amérindien,Nahima,f,mystique,,
reel,nord-amérindien,Nahimana,x,,,
reel,hindou,Nahusha,m,[nom d'un roi de la mythologie],,
reel,hindou,Naina,f,Yeux,,
reel,hindou,Naisha,f,Spéciale,,
reel,hindou,Naishadh,m,[un des rois du Mahâbhârata],,
reel,hindou,Naishadha,f,Poésie,,
reel,hindou,Naitik,m,Morale,,
reel,hindou,Nakshatra,m,étoile,,
reel,hindou,Nakul,m,[un des Pandavas, dans le Mahâbhârata],,
reel,hindou,Nalesh,m,Roi|Fleurs,,
reel,hindou,Nalin,m,Lotus,,
reel,hindou,Nalini,f,lotus|[un nom du lotus],,
reel,hindou,Naman,m,Renommé,,
reel,nord-amérindien,Namata,f,épouse de Geronimo,Peuple Apaches,
reel,hindou,Namdev,m,[nom de Vishnu et d'un grand poète mystique],,
reel,hindou,Namita,f,Humble,,
fantastic,elfe,Námo,m,l'ordonnateur, le juge,,fantastic
reel,hindou,Namrata,f,Modestie,,
reel,hindou,Nanda,f,Joyeuse|energie|[une shakti (énergie) de Ganesh],,
reel,hindou,Nandana,f,Fille,,
reel,hindou,Nandi,m,taureau|blanc|[le taureau blanc de Shiva],,
warcraft,elfe,Nandieb,f,,gardien du bosquet,warcraft
reel,hindou,Nandin,m,taureau|blanc|[le taureau blanc de Shiva],,
reel,hindou,Nandini,f,joie|[Celle qui Donne la Joie],,
reel,hindou,Nandita,f,Heureuse,,
fantastic,elfe,Nandor,m,ceux qui font demi-tour,,fantastic
reel,irlandais,Nar,m,seigneur,,
reel,hindou,Narasimha,m,homme|lion|[un avatar de Vishnu, sous forme d'un homme-lion],,
reel,hindou,Narayana,m,[Fils de l'Homme, (un nom de Brahma)],,
reel,hindou,Narayani,f,[un nom de la déesse Lakshmi],,
reel,hindou,Narendra,m,Roi,,
reel,hindou,Naresh,m,Roi,,
fantastic,Nain,Nargek,m,Lame des tréfonds,,fantastic
fantastic,Nain,Nargeka,f,Poing puissant,,fantastic
fantastic,Nain,Nargen,m,Colère qui gronde,,fantastic
fantastic,Nain,Nargi,m,Cervoise des ténèbres,,fantastic
fantastic,Nain,Nargie,f,Roi qui gronde,,fantastic
fantastic,Nain,Nargime,f,Gemme loyale,,fantastic
fantastic,Nain,Nargïne,f,Pic des profondeurs,,fantastic
fantastic,Nain,Nargond,m,Hache du dragon,,fantastic
fantastic,Nain,Nargonde,f,Colère des tempêtes,,fantastic
fantastic,Nain,Nargur,m,Pierre brûlante,,fantastic
reel,hindou,Narmad,m,Porteur|Plaisir,,
reel,hindou,Narmada,f,rivière,,
reel,hindou,Narottam,m,Meilleur|Hommes,,
reel,hindou,Narsi,m,saint|poète,,
reel,hindou,Nartan,f,Danse,,
reel,hindou,Naruna,m,Meneur|Hommes,,
fantastic,Nain,Narvi,m,Casque des mineurs,,fantastic
fantastic,Nain,Narvia,f,Poing brûlant,,fantastic
fantastic,Nain,Narvie,f,Roche de la lanterne,,fantastic
fantastic,Nain,Narvin,m,Colère des ténèbres,,fantastic
fantastic,Nain,Narvira,f,Ecu des neiges,,fantastic
fantastic,Nain,Narvome,f,Sceptre brisé,,fantastic
reel,nord-amérindien,Nashoba,m,loup,,
reel,français,Natalie,f,,,
reel,nord-amérindien,Natane,f,fille,Peuples algonquiens|tribu Arapaho,
reel,hindou,Nataraj,m,Roi|Danse|[un nom de Shiva],,
reel,hindou,Natesh,m,Roi,,
reel,français,Nathalie,f,naissance,latin,
reel,français,Nathan,m,esclaves|travailleurs|efficaces,egyptien,
reel,nord-amérindien,Nathorod,m,petit tonnerre le fils de la Terre,Wendake,
reel,hindou,Natraj,m,Roi|Danse|[un nom de Shiva],,
reel,hindou,Natun,f,Nouvelle,,
reel,français,Naudet,m,,,arnaud
reel,hindou,Nauka,f,Navire,,
reel,tahitien,Nauri,f,archipels|australie,,
reel,hindou,Navaj,m,Nouveau|Né,,
reel,hindou,Navanit,m,Beurre|Frais,,
reel,hindou,Navanita,f,Beurre,,
reel,hindou,Navîn,m,Nouveau,,
reel,hindou,Navina,f,Nouvelle,,
reel,hindou,Navnit,m,Beurre|Frais,,
reel,hindou,Navya,f,Jeune,,
reel,hindou,Nayan,m,Œil,,
reel,hindou,Nayana,f,Œil,,
reel,hindou,Nayantara,f,Iris,,
warcraft,mort-vivant,Nazel,m,,liche,warcraft
warcraft,orc,Nazgrel,m,,Prophete,warcraft
reel,irlandais,Neal,m,,,niallán
reel,irlandais,Neala,f,,,neal
warcraft,mort-vivant,Necros,m,,Seigneur de L'effroi,warcraft
warcraft,orc,Negal,m,,Prophete,warcraft
fantastic,Nain,Negnus,m,Volonté de feu,,fantastic
